Part number,Part name,Additional name,Location,Total balance,Unit,WH,Serial number
712424,"O-ring 249,3x5,7 NBR 70 shore Quick hitch EC214","-Info: 249,3x5,7",FLOOR,2.00,Pcs,WH1,
712429,"O-ring 9,25 x 1,78 NBR 70 shore",,FLOOR,20.00,Pcs,WH1,
720112,"Hydraulic motor Charlynn 131cc - EC209, EC214, EC10, EC15",-Info: Seal kit 750230,FLOOR,4.00,Pcs,WH1,
720119,Hydraulic motor Charlynn 50cc J-motor - EC02/EC204/EC204B,,FLOOR,2.00,Pcs,WH1,
720128,"Hydraulic motor EC05B, EC206, EC206B CL80cc",-Info: Seal kit 750230,FLOOR,2.00,Pcs,WH1,
730101,Directional valve NG6 12V. 4D01-3203-0302-B1-GOR-JT,"-Info: Coil 730117, O-ring 710901, Nut 730135
-Info: RPEB3-0632Z11/01200E3AV   
",FLOOR,2.00,Pcs,WH1,
730102,Directional valve lock NG6 12V.4D01-3146-0601-B1-GOR-JT,"-Info: Coil 730117, O-ring 710901, Nut 730135
-Info: RPEB3-062P51/01200E3AV   
",FLOOR,2.00,Pcs,WH1,
730103,Directional valve NG6 24V,"-Info: Screw:4 pcs 610403. Coil 730118, O-ring 710901, Nut 730135
-Info: RPEB3-063Z11/02400E3AV   
",FLOOR,2.00,Pcs,WH1,
730117,Coil 12V NG6 JT on/off,"-Info: E3A. Fits 730101,730102,730112,730119",FLOOR,2.00,Pcs,WH1,
730118,Coil 24V NG6 JT on/off,"-Info: E3A. Fits 730103,730104,730110,730120",FLOOR,2.00,Pcs,WH1,
730135,Nut directional valve Argo Hytos,,FLOOR,6.00,Pcs,WH1,
730152,Cover plate UNI NG4,,FLOOR,1.00,Pcs,WH1,
730158,Adapter plate NG6-NG4,"-Info: O-rings included (4x 7000702 O-ring 9,25x1,68 square NBR 70 shore)",FLOOR,2.00,Pcs,WH1,
730178,Coil 12V Dump valve CT512 NC+3way-DC2,-Info: Fits valve 730165+7001792,FLOOR,2.00,Pcs,WH1,
730179,Coil 24V Dump valve CT512 NC+3way-DC2,-Info: Fits valve 730165+7001792,FLOOR,2.00,Pcs,WH1,
730190,Directional valve NG6 prop 12V engcon JT,"-Info: Coil 730192, O-ring 710901, Nut 730135
-Info: PRM8-063Z11/35-12/2.2 E3AV/M",FLOOR,2.00,Pcs,WH1,
730192,Coil 12V NG6 prop JT,,FLOOR,2.00,Pcs,WH1,
730208,Non-return valve NRSM 1/2,,FLOOR,2.00,Pcs,WH1,
730212,Non-return valve NRSM3/8,,FLOOR,2.00,Pcs,WH1,
730237,Valve-Pressure reduction-PVLP63 230bar,,FLOOR,1.00,Pcs,WH1,
730243,"Non-return valve D02B2-6,0N - grab & Locking cylinder",-Info: Pilot operated. Used with 730244,FLOOR,2.00,Pcs,WH1,
730244,Pilot cartridge PP02SP,-Info: Used with check valve 730243,FLOOR,2.00,Pcs,WH1,
730269,Overcenter adjustable-EC206/209/214/219W/226W/05B-15B,-Info: SO5A-Q3/I10 (Seal kit 750275). Pre-set to 240bar,FLOOR,6.00,Pcs,WH1,
730275,Non-return valve SC5H-R3/l SK20 (1012704),,FLOOR,2.00,Pcs,WH1,
730277,Overcenter adjustable-EC219/226/233/20/30,-Info: Not EC219W or EC226W SO5A-R3/I4 (Seal kit 7000360). Pre-set to 210bar,FLOOR,6.00,Pcs,WH1,
730287,"Valve-Double pressure relief EC206,209&ECHF","-Info: 1016530, 1019709, 1026247 / 1CLLR100F35S",FLOOR,2.00,Pcs,WH1,
730288,Valve-Pressure reducer-SP4A-B3 EC209,"-Info: Used in 1019712+1055945, EC209, Seal kit  7000658
-Info: rev - 230 bar, rev A 250 bar",FLOOR,1.00,Pcs,WH1,
730311,Coil NG4 24V JT,-Info: C19B-02400E3A-20.8NA,FLOOR,2.00,Pcs,WH1,
730312,Directional valve NG4 lock 12V JT,"-Info: Not suitable for use with QS hitches. Use 1042045 or 1042047
-Info: Coil 730313, O-ring 710960, Nut 1006785
-Info: RPE3-042P51/01200E3AV ",FLOOR,2.00,Pcs,WH1,
730313,Coil NG4 12V JT,-Info: C19B-01200E3A-4.9NA,FLOOR,2.00,Pcs,WH1,
730326,Valve-Pressure reduction-VRN2-10/S-21 - 150 liter,-Info: EC High flow. Pre-set to 210bar,FLOOR,2.00,Pcs,WH1,
730328,Directional valve NG4 12V JT,"-Info: Coil 730313, O-ring 7000579, Nut 1006785
-Info: RPE3-043Z11/01200E3AV 
",FLOOR,2.00,Pcs,WH1,
730329,Directional valve NG4 Prop tilt 12V JT,"-Info: Coil 730336, O-ring 7000579, Nut 1006785
-Info: PRM2-043Y11/12-12E3AV",FLOOR,2.00,Pcs,WH1,
730336,Coil NG4 prop 12V JT,,FLOOR,2.00,Pcs,WH1,
730339,Directional valve NG10 24V,"-Info: Coil 730118, O-ring 750704, Nut 730135
-Info: RPES4-103Z11/02400E3AV ",FLOOR,2.00,Pcs,WH1,
730340,Directional valve NG10 12V,"-Info: Coil 730117, O-ring 750704, Nut 730135
-Info: RPES4-103Z11/01200E3AV 
",FLOOR,1.00,Pcs,WH1,
740197,Hose,"Used for:
EC209 QSD45 ECO John Craig - Hose Extra B
EC209 QSD45 ECO (All other variations) - Hose Extra A
EC10 Uni - Hose Tilt short",FLOOR,1.00,Pcs,WH1,
741204,"Hose bulk - 0872 Thermoplastic-04 1/4"" PEE/PU",-Info: 0490001004. 500m = 1 roll,FLOOR,200.00,m,WH1,
741206,"Hose bulk - Rockmaster/2SC-04 1/4""",-Info: 0100488004. 150m = 1 roll,FLOOR,150.00,m,WH1,
741207,"Hose bulk - Rockmaster/2SC-08 1/2""",-Info: 0100488008. 135m = 1 roll,FLOOR,75.00,m,WH1,
741208,"Hose bulk - Rockmaster/2SC-06 3/8""",-Info: 0100488006. 135m = 1 roll,FLOOR,145.50,m,WH1,
741210,"Hose bulk - Goldeniso/35 Xtraflex-12 3/4""",-Info: 0100243512. 40m = 1 roll,FLOOR,40.00,m,WH1,
742606,Hose Tilt Short - EC219,,FLOOR,4.00,Pcs,WH1,
742816,Hose Tilt Short - EC209,,FLOOR,4.00,Pcs,WH1,
742912,Hose Tilt Long - EC206,,FLOOR,1.00,Pcs,WH1,
742913,Hose feed - EC206 valve block,,FLOOR,2.00,Pcs,WH1,
743001,Hose Tilt Long - EC214,,FLOOR,4.00,Pcs,WH1,
743002,Hose Tilt Short - EC214,,FLOOR,4.00,Pcs,WH1,
750150,Piston rod-grab cylinder 05-EC05,,FLOOR,2.00,Pcs,WH1,
750201,"Seal kit-SIDE,EL 40/20",-Info: Also for ECpup (1011225),FLOOR,2.00,Pcs,WH1,
750220,Seal kit-32/16,,FLOOR,2.00,Pcs,WH1,
750223,Seal kit-63/32-tilt cylinder,,FLOOR,2.00,Pcs,WH1,
750224,Seal kit-80/40-tilt cylinder,,FLOOR,2.00,Pcs,WH1,
750230,Seal kit-hydraulic motor CharLynn H+,,FLOOR,2.00,Pcs,WH1,
750233,Seal kit-hydraulic motor CharLynn 50cc,,FLOOR,2.00,Pcs,WH1,
750238,Seal kit-63/40-grab cylinder 20,-Info: Also fits 1032181,FLOOR,2.00,Pcs,WH1,
750239,Seal kit-50/32-Grab cylinder 10/Locking cylinder 20,,FLOOR,2.00,Pcs,WH1,
750245,"Seal kit-90/45-tilt cylinder-EC30,EC233",,FLOOR,2.00,Pcs,WH1,
750248,Seal kit-63/32-tilt cylinder-SK05-EC05B/10/15-cast yoke,,FLOOR,2.00,Pcs,WH1,
750249,Seal kit-80/40-SK10/SK15,,FLOOR,2.00,Pcs,WH1,
750250,Seal kit-100/60-SK20,-Info: With double piston sealings. Both old/new cylinders. 200900 & 1001242,FLOOR,2.00,Pcs,WH1,
750255,Seal kit-80/50-SK10/SK15,,FLOOR,2.00,Pcs,WH1,
750266,Seal kit-32/16-Locking cylinder-S40-EC05B,,FLOOR,2.00,Pcs,WH1,
750269,Seal kit-80/45-tilt cylinder E.L EC219/EC226,,FLOOR,2.00,Pcs,WH1,
750273,Seal kit-63/32-tilt cylinder EC206/209/214,,FLOOR,2.00,Pcs,WH1,
750275,Seal kit-SO5A (730269),,FLOOR,2.00,Pcs,WH1,
750302,Top nut 80/40,-Info: Spare bushing 1003362,FLOOR,1.00,Pcs,WH1,
750303,Top nut 90/45,-Info: For use on cylinders marked: 2023 V.24 and onwards. Older cylinders use 7002100,FLOOR,1.00,Pcs,WH1,
750305,Top nut 63/40,,FLOOR,1.00,Pcs,WH1,
750307,Top nut 63/32-SK05-EC05B/EC10/EC15-cast yoke,,FLOOR,1.00,Pcs,WH1,
750406,Piston-grab cylinder 10-50/32 tilt cylinder EC02 50/25,,FLOOR,1.00,Pcs,WH1,
750419,Piston tilt cylinder EC219/EC226,"-Info: 1017259, 1017501, 1017719",FLOOR,1.00,Pcs,WH1,
750421,Piston tilt cylinder-EC206/EC209/EC214,"-Info: 1019630,1023189,1024186,1040873,1041412,1041414",FLOOR,1.00,Pcs,WH1,
750704,"O-ring 12,42x1,68 square NBR 70 shore NG10",,FLOOR,40.00,Pcs,WH1,
750709,Seal kit-E:L 50/35-Locking cylinder QS45/50/HYDS,"-Info: Fits 1025383, 1027573, 1067280, 1067285, 1048780, 1079695",FLOOR,2.00,Pcs,WH1,
790108,"Quick coupling 1/8"" female 2310",,FLOOR,4.00,Pcs,WH1,
790109,"Quick coupling 1/8"" male 2320",,FLOOR,4.00,Pcs,WH1,
790110,"Quick coupling 1/4"" female 2510",,FLOOR,6.00,Pcs,WH1,
790111,"Quick coupling 1/4"" male 2520",,FLOOR,4.00,Pcs,WH1,
790112,"Quick coupling 3/8"" female 3810",,FLOOR,6.00,Pcs,WH1,
790113,"Quick coupling 3/8"" male 3820",,FLOOR,6.00,Pcs,WH1,
790114,"Quick coupling 1/2"" female 5010",,FLOOR,6.00,Pcs,WH1,
790115,"Quick coupling 1/2"" male 5020",,FLOOR,4.00,Pcs,WH1,
790116,"Dust protection 1/4"" Coupling-female 2516",,FLOOR,4.00,Pcs,WH1,
790117,"Dust protection 3/8"" Coupling-female",,FLOOR,4.00,Pcs,WH1,
790118,"Dust protection 1/2"" Coupling-female 5016",,FLOOR,4.00,Pcs,WH1,
790119,"Dust protection 1/4"" male 2526",,FLOOR,4.00,Pcs,WH1,
790120,"Dust protection 3/8"" male 3826",,FLOOR,4.00,Pcs,WH1,
790121,"Dust protection 1/2"" male 5026",,FLOOR,4.00,Pcs,WH1,
790125,"Dust protection 1/8"" Coupling-female 2315",,FLOOR,4.00,Pcs,WH1,
790126,"Dust protection 1/8"" male 125",,FLOOR,4.00,Pcs,WH1,
790143,"Texsleeve TEXS23 - 1/4"" RM",-Info: A whole roll is 50m,FLOOR,50.00,m,WH1,
790144,"Texsleeve TEXS27 - 3/8""",-Info: A whole roll is 50m,FLOOR,50.00,m,WH1,
790145,"Texsleeve TEXS31 - 1/2""",-Info: A whole roll is 50m,FLOOR,50.00,m,WH1,
790146,Clamp ring Tex-sleeve - 04,,FLOOR,20.00,Pcs,WH1,
790147,Clamp ring Tex-sleeve - 06,,FLOOR,20.00,Pcs,WH1,
790148,Clamp ring Tex-sleeve - 08,,FLOOR,12.00,Pcs,WH1,
790149,"Texsleeve TEXS44 - 3/4""",-Info: A whole roll is 50m,FLOOR,50.00,m,WH1,
790156,Plug plastic - valve screw hole,,FLOOR,50.00,Pcs,WH1,
790157,"Push-in coupling EC219/EC226 R1/8"" PGE06 Lubrication kit",,FLOOR,4.00,Pcs,WH1,
790166,Lubrication nipple M10x1 straight Lubrication kit,,FLOOR,10.00,Pcs,WH1,
790172,"Push-in Coupling R1/8"" PGE06KR lubrication kit",,FLOOR,14.00,Pcs,WH1,
790181,Clamp ring Tex-sleeve - 12,,FLOOR,12.00,Pcs,WH1,
790184,"Push-in Coupling 90° R1/8"" SPWE06KR lubrication kit",,FLOOR,4.00,Pcs,WH1,
790188,Push-in Coupling M10x1 PGE06KR BV lubrication kit,,FLOOR,14.00,Pcs,WH1,
790190,Adapter 90° M10x1 lubrication Block,,FLOOR,4.00,Pcs,WH1,
790192,"Quick coupling 3/4"" female 7510",,FLOOR,6.00,Pcs,WH1,
790193,"Quick coupling 3/4"" male 7520",,FLOOR,6.00,Pcs,WH1,
790194,"Dust protection 3/4"" Coupling-female 7516",,FLOOR,4.00,Pcs,WH1,
790195,"Dust protection 3/4"" Coupling-male 7526",,FLOOR,4.00,Pcs,WH1,
8000001,Deutsch Pin Size 20,,FLOOR,20.00,Pcs,WH1,
8000002,Deutsch Socket Size 20 (DTM),,FLOOR,20.00,Pcs,WH1,
8000017,Hub rotation sensor-ePS,,FLOOR,2.00,Pcs,WH1,
8000018,"Spacer - 6,35x6,35 - rotation sensor-ePS",,FLOOR,2.00,Pcs,WH1,
8000053,Deutsch DTM06-6S connector device,"-Info: Consist of: Housing:8000008, Wedge:8000010 & Socket 6 x 8000002",FLOOR,3.00,Pcs,WH1,
8000054,Deutsch DTM04-6P connector device,"-Info: Consist of: Housing:8000007, Wedge:8000009 & Pin 6 x 8000001",FLOOR,4.00,Pcs,WH1,
8000056,Protective sleeve Inductive sensor M12,"-Info: Mounted on  1029068, 1040358, 8001070, 8001527, 1048262",FLOOR,6.00,Pcs,WH1,
8000063,Deutsch DTM06-3S connector device,"-Info: Consist of: Housing:8000003, Wedge:8000005 & Socket 3 x 8000002",FLOOR,4.00,Pcs,WH1,
8000064,Deutsch DTM04-3P connector device,"-Info: Consist of: Housing:8000004, Pinholder:8000006 & Pin 3 x 8000001",FLOOR,4.00,Pcs,WH1,
8000068,Protection Plug ECO power plug & QS sensor,-Info: Used both on ECO blocks and in sensor assembly hole on QS,FLOOR,4.00,Pcs,WH1,
8000086,Deutsch Dust protection to DT06-2S,,FLOOR,4.00,Pcs,WH1,
8000087,Special tool-Dismantling 8P/12P ILME,,FLOOR,4.00,Pcs,WH1,
8000090,Protection plug for DTM06-6S,-Info: used on TM 842137 & 842139 when no QS,FLOOR,6.00,Pcs,WH1,
8000097,Adapter cable AMPS Sock x8-4xJT 2S,,FLOOR,2.00,Pcs,WH1,
8000098,Power cable Minif 2S-Wires-2m,,FLOOR,2.00,Pcs,WH1,
8000138,Electronics Module QPM - QSC,,FLOOR,2.00,Pcs,WH1,
8000139,Electronics Module QCM - QSC,,FLOOR,2.00,Pcs,WH1,
8000175,"Unit cable DC2 JT EC206-EC233-3,9m",-Info: Replaces 841121,FLOOR,2.00,Pcs,WH1,
8000177,Deutsch DTM04-12PA connector device,"-Info: Consist of: Housing:8000178, Wedge:8000179 & Pin 12 x 8000001",FLOOR,4.00,Pcs,WH1,
8000194,"Test plug kit QS - DT, DTM, M8 & M12",,FLOOR,1.00,Pcs,WH1,
8000217,"PWM cable 1x PWM-Ana FCI Sock x3 MAP JCB-2,8m","-Info: Joystickemulator-2,8m-FCI",FLOOR,4.00,Pcs,WH1,
8000235,ILME cover 21.21 with pegs & jumper CQAM 12 T1,-Info: Jumper connects 5-6 & 7-8,FLOOR,4.00,Pcs,WH1,
8000237,Engcon configuration kit - QSC - C2C - SS9-2,,FLOOR,2.00,Pcs,WH1,
8000240,Adapter cable FCI Sock x2-M12 5P,,FLOOR,1.00,Pcs,WH1,
8000244,Deutsch DTM06-12SA connector device,"-Info: Consist of: Housing:8000243, Wedge:8000245 & Pin 12 x 8000002",FLOOR,4.00,Pcs,WH1,
8000269,Electronics Module QLM-QSC,"-Info: Only difference to 842110 is the software, i.e. NC-sensors",FLOOR,2.00,Pcs,WH1,
8000270,Q-safe-QLM-ss10/ss9/ss5/ss0-QSC,"-Info: Documentation 841684
",FLOOR,4.00,Pcs,WH1,
8000271,Q-safe-QLM-DC2/DC3-QSC,-Info: Documentation 841684,FLOOR,9.00,Pcs,WH1,
8000289,Holder for Carling & KR Switch,,FLOOR,2.00,Pcs,WH1,
8000290,"Adapter cable AMPS Sock x8-3xJT 2S/M12 5S-3,95/4m",,FLOOR,2.00,Pcs,WH1,
8000304,MIG2-DC2-AN-MAP50-8R-6NO-3NO/NC-1FNR,"-Info: Documentation 841616
",FLOOR,1.00,Pcs,WH1,
8000375,Power cable M12 5S-Cig.Lighter Plug-2m,,FLOOR,2.00,Pcs,WH1,
8000465,Feeder swap kit,,FLOOR,1.00,Pcs,WH1,
8000468,"Mounting plate-WCF,2/WCLS,2",,FLOOR,2.00,Pcs,WH1,
8000526,CAN Junction box,,FLOOR,2.00,Pcs,WH1,
8000536,Socket minifit,,FLOOR,20.00,Pcs,WH1,
8000550,"QSC EMU cable IQ FCI Sock x3/JT-0,55m",,FLOOR,2.00,Pcs,WH1,
8000555,Adapter cable M12 - DT06-3S,,FLOOR,2.00,Pcs,WH1,
8000593,"QSC EMU cable SQ FCI Sock x3-2,8m",,FLOOR,2.00,Pcs,WH1,
8000609,ILME 21.21 12S MKA AP25 connector device,"-Info: Consists of Housing 8001935, Insert 8001933, Socket 8001934 (8pcs) & Cable gland 8001923",FLOOR,4.00,Pcs,WH1,
8000653,Deutsch DTM06-2S connector device,"-Info: Consist of: Housing 8000654,  Wedge:8000655 & Socket 2 x 8000002",FLOOR,4.00,Pcs,WH1,
8000703,Strain relief plate ZL60 4x,,FLOOR,1.00,Pcs,WH1,
8000704,Strain relief plate ZL87 6x,,FLOOR,1.00,Pcs,WH1,
8000758,Push-button NO/NC-LED-DC2-red,,FLOOR,2.00,Pcs,WH1,
8000763,"Unit cable DC2 DTM EC02B-EC204-3,7m",,FLOOR,2.00,Pcs,WH1,
8000781,Power plug ECO70 W Top QS70 QSM ECHF,,FLOOR,2.00,Pcs,WH1,
8000783,"Breakout cable CAN DT-DC2 EC 0,32/0,25m",,FLOOR,2.00,Pcs,WH1,
8000784,"Extension cable 5-pole M12-FULL 0,75m Robo hose","-Info : For ePS, use with 8000783, 8000824 or 8000825",FLOOR,1.00,Pcs,WH1,
8000824,Resistor cable 120ohm M12 5S-M12 5S-3m,-Info: With 120 ohm termination,FLOOR,2.00,Pcs,WH1,
8000840,GripMIG2-L-DC2-AN-MAP54-3R-6NO-1NO/NC,-Machine adapted: CAT NG 310,FLOOR,1.00,Pcs,WH1,
8000841,GripMIG2-R-DC2-AN-MAP54-3R-5NO-2NO/NC,-Machine adapted: CAT NG 310,FLOOR,1.00,Pcs,WH1,
8000863,"Adapter cable M12 8P-DTM 3S-QLM 3,4m",,FLOOR,3.00,Pcs,WH1,
8000986,Assembly kit-QPM,,FLOOR,4.00,Pcs,WH1,
8001015,Slip ring-QSM45/50-M12,,FLOOR,2.00,Pcs,WH1,
8001045,Adapter cable M12 5S-DT 3P/Term,,FLOOR,2.00,Pcs,WH1,
8001065,Slip ring-EC206 S40S,-Info: Also QS45/50. For deliveries starting from 1st April 2020,FLOOR,2.00,Pcs,WH1,
8001070,Inductive sensor M12 DTM04-3P - hook QSC - 200mm,,FLOOR,2.00,Pcs,WH1,
8001120,Adapter cable Minif 4S-M12 5S-6m,,FLOOR,2.00,Pcs,WH1,
8001201,"Unit cable DC2 DT EC206-EC233-3,9m",,FLOOR,4.00,Pcs,WH1,
8001211,Power plug ECO70/ECO80 W Top QS80 QSM ECHF,,FLOOR,2.00,Pcs,WH1,
8001216,Adapter cable Minif Sock x2-JT 2S,,FLOOR,2.00,Pcs,WH1,
8001247,Adapter cable M12 5S-DTM 2P,,FLOOR,2.00,Pcs,WH1,
8001323,PWM converter->2xAna Minif 4S-Minif 4P,,FLOOR,6.00,Pcs,WH1,
8001343,"Breakout cable DI14 Minif-1,2m",,FLOOR,2.00,Pcs,WH1,
8001356,Adapter cable FCI 16S-2xMinif 4P/Minif 2S/DTM 2S,,FLOOR,2.00,Pcs,WH1,
8001362,Adapter cable DSUB 25P-FCI 16P/USB A-1m,,FLOOR,2.00,Pcs,WH1,
8001404,"Adapter cable AMPS Sock x8-3xJT 2S/M12 5S-4/4,7m",,FLOOR,2.00,Pcs,WH1,
8001421,Slip ring-EC204,,FLOOR,1.00,Pcs,WH1,
8001455,EXTDC2-MAP30-WC.2-12V/24V,"-Info: Documentation 9000356
",FLOOR,1.00,Pcs,WH1,
8001459,"Adapter cable Minif 4S-Wires-1,7m",,FLOOR,4.00,Pcs,WH1,
8001500,Electronics Module MGM-DC3,,FLOOR,2.00,Pcs,WH1,
8001519,Slip ring-QSM40-EC206B M12,-Info: Also QS45/50. For deliveries starting from 1st April 2020,FLOOR,2.00,Pcs,WH1,
8001527,Inductive sensor M12 - hook quick hitch S40/QSM40,-Info: IFS730,FLOOR,2.00,Pcs,WH1,
8001543,Rotation Sensor,,FLOOR,2.00,Pcs,WH1,
8001544,Tilt Sensor,,FLOOR,2.00,Pcs,WH1,
8001547,Sensor Magnet -Screw -Rotation&Tilt,,FLOOR,3.00,Pcs,WH1,
8001560,Adapter cable MAP Komatsu Yazaki-DT,-Info: Cable Engcon breakout Komatsu,FLOOR,0.00,Pcs,WH1,
8001561,Extension cable 8-pole DT-FULL 2m,,FLOOR,0.00,Pcs,WH1,
8001564,MIG2-DC2-AN-MAP51-6R-11NO-3NO/NC,"-Machine adapted: Hitachi ZX-7 
-Info: Documentation 9000600
",FLOOR,3.00,Pcs,WH1,
8001594,PWM converter->2xPWM Minif 4S-Minif 4P,,FLOOR,6.00,Pcs,WH1,
8001597,"Extension cable 3/4-pole Minif-1,5m Sleeve",,FLOOR,2.00,Pcs,WH1,
8001608,DC2-MAP0-DPWMO2-12V/24V-16M,"-Info: Documentation 9000405, 9000591",FLOOR,3.00,Pcs,WH1,
8001813,C2C-DC2,"-Info: Documentation 9000658
-Replaces 841375",FLOOR,13.00,Pcs,WH1,
8001814,ePS2-upgrade kit-T+R-EC206B/EC209B-DC2,-Info: Delivered with 9000658,FLOOR,2.00,Pcs,WH1,
8001822,Power plug 4P-ECO40 W QSM40,,FLOOR,2.00,Pcs,WH1,
8001824,DC2-MAP0-PWMO2-12V/24V-16M,"-Info: Documentation 9000405, 9000593",FLOOR,10.00,Pcs,WH1,
8001834,Electronics Module TM3-EC209B-EC233,,FLOOR,2.00,Pcs,WH1,
8001846,Extension cable 4-pole DT-FULL 1m,,FLOOR,2.00,Pcs,WH1,
8001847,Branch cable CAN DTM-DT/M12-ECO W ePS EC209B-EC233,-Info: Used on EC209BS-EC233S with sensor ,FLOOR,2.00,Pcs,WH1,
8001885,Power plug ECO40 W Top QS40-ePS-TS,-Info: for EC206B,FLOOR,4.00,Pcs,WH1,
8001887,Extension cable 4-pole DT-FULL 2m,,FLOOR,2.00,Pcs,WH1,
8001888,Extension cable 4-pole DT-FULL 5m,,FLOOR,2.00,Pcs,WH1,
8001889,Extension cable 4-pole DT-FULL 10m,-Info: Replaced by 8002682,FLOOR,2.00,Pcs,WH1,
8001890,Relay cable PWR-DC3 24V DT 2P,"-Info: Rly: Bosch 0332 209 204
",FLOOR,2.00,Pcs,WH1,
8001891,Adapter cable DT 4P-M12 5S-DC3,,FLOOR,2.00,Pcs,WH1,
8001894,Adapter cable M12 5P-M8 4S,,FLOOR,2.00,Pcs,WH1,
8001895,"Y-split cable DT 4P-2xDT 4S-0,4m",,FLOOR,2.00,Pcs,WH1,
8001897,Extension cable 4/5-pole M12-1m,,FLOOR,2.00,Pcs,WH1,
8001898,Extension cable 4/5-pole M12-2m,,FLOOR,2.00,Pcs,WH1,
8001938,Extension cable 4/5-pole M12-3m,,FLOOR,2.00,Pcs,WH1,
8001942,"Relay cable PWR_DLY 2,5sec-MAP CAT NG","-Info: Breakout cable CAT NG with power delay
-Rly: Hella 5HE 996 152 151.
",FLOOR,1.00,Pcs,WH1,
8001965,"Pressure sensor M12 1/4"" 0-600 bar CANopen",-Info: Supplier itemnr. 316441,FLOOR,2.00,Pcs,WH1,
8001968,Adapter cable USB A-M12 5P-B code,,FLOOR,2.00,Pcs,WH1,
8001969,"Power cable DT 2S-Term-0,3m","-Info: Cable Bat -> Relay unit (DT-2S)-DC3
",FLOOR,2.00,Pcs,WH1,
8001970,Extension cable 2-pole DT-FULL 1m,,FLOOR,2.00,Pcs,WH1,
8001971,Extension cable 2-pole DT-FULL 2m,,FLOOR,2.00,Pcs,WH1,
8001974,MIG2-DC3-CAN-MAP50-6R-14NO/NC,"-Info: Generic MIG2 DC3 CAN kit. SW1, SW2 and SW3 on breakout
-Info: Documentation 9000673",FLOOR,1.00,Pcs,WH1,
8001987,Assembly kit-MGM,,FLOOR,4.00,Pcs,WH1,
8001988,"Extension cable Male 2/5-pole-M12 0,5m",,FLOOR,2.00,Pcs,WH1,
8001989,Adapter cable JT 2S-DT 2P,,FLOOR,2.00,Pcs,WH1,
8001992,DC3-MAP4-eML-CAT-313-335NG,"-Machine adapted: CAT 313 to 335 NG machines.
-Info: Documentation 9000683, 9000691",FLOOR,3.00,Pcs,WH1,
8001994,"Extension cable 4-pole DT-FULL 1,1m Robo hose",,FLOOR,2.00,Pcs,WH1,
8002017,Pin minifit,,FLOOR,20.00,Pcs,WH1,
8002036,Adapter cable DT 4P-2xJT 2S-3m,,FLOOR,2.00,Pcs,WH1,
8002050,Power plug ECO60 W S-quick hitch -DTM,-Info: ECO-W S60,FLOOR,2.00,Pcs,WH1,
8002100,Power plug 12P ECO70/80 W S-QH - DC3,-Info: ECO-W,FLOOR,3.00,Pcs,WH1,
8002101,Power plug ECO60 W Top QS60 DC3 EC219,,FLOOR,2.00,Pcs,WH1,
8002104,Module DC3-BCM,-Info: Electronics module BCM + Assembly kit-MGM,FLOOR,2.00,Pcs,WH1,
8002111,Power plug EC226/233 ECO70 W Top QS70 DC3,,FLOOR,2.00,Pcs,WH1,
8002132,EXTDC3-MAP32-QH5-CAT 315 NG-24V,"-Machine adapted: quick hitch control kit for CAT 315 NG.
-Info: Not dangerous goods according to IATA Special provision A114
-Info: Documentation 9000721",FLOOR,1.00,Pcs,WH1,
8002133,EXTDC3-MAP32-QH5-CAT 320-335 NG-24V,"-Machine adapted: quick hitch control kit for CAT 320 to 335 NG.
-Info: Not dangerous goods according to IATA Special provision A114.
-Info: Documentation 9000722",FLOOR,2.00,Pcs,WH1,
8002137,EXTDC3-MAP30-QH5-12V/24V,"-Info:Generic quick hitch control kit with 2 accumulators. BCM is included.
-Info: Not dangerous goods according to IATA Special provision A114
-Info: Documentation 9000726",FLOOR,5.00,Pcs,WH1,
8002142,T-Splitter M12-5P,-Info: CONN SPLIT M12 5POS M-M-M,FLOOR,2.00,Pcs,WH1,
8002155,Power plug 12P ECO60 W S-QH - DC3,,FLOOR,2.00,Pcs,WH1,
8002179,Power plug 12P ECO80 W - Top - DC3,-Info: ECO-W,FLOOR,2.00,Pcs,WH1,
8002198,Slip ring-EC204B,,FLOOR,1.00,Pcs,WH1,
8002200,EXTDC2-MAP30-QH4-12V/24V,"-Info: Not dangerous goods according to IATA Special provision A114
-Info: Documentation 9000751",FLOOR,14.00,Pcs,WH1,
8002201,EXTDC2-MAP30-QH5-12V/24V,"-Info: Not dangerous goods according to IATA Special provision A114
-Info: Documentation 9000752",FLOOR,12.00,Pcs,WH1,
8002213,"Breakout cable DI14 Minif-1,8m",,FLOOR,2.00,Pcs,WH1,
8002244,Power plug ECO45/50 W Top QS45 DC3,,FLOOR,2.00,Pcs,WH1,
8002246,Adapter cable DT 2S-Wires,,FLOOR,2.00,Pcs,WH1,
8002247,EXTDC2-MAP30-PWMO2-12V/24V,-Info: Documentation 9000859,FLOOR,3.00,Pcs,WH1,
8002252,MIG2-DC2-AN-MAP50-6R-9NO-3NO/NC-2FNR,"-Info: Documentation 841616

",FLOOR,1.00,Pcs,WH1,
8002288,Power plug ECO40 W Top QS40 Right,-Info: for EC204B,FLOOR,4.00,Pcs,WH1,
8002297,Extension cable 4-pole DT-FULL 3m,,FLOOR,3.00,Pcs,WH1,
8002454,Power plug ECO40 W Top QS40-ePS-TS Left,-Info: for EC204B,FLOOR,2.00,Pcs,WH1,
